1954年4月，在瑞士日内瓦召开由中、美、苏、英、法及其他有关国家外交部长参加的讨论朝鲜问题和印度支那问题的会议。通过这次会议，新中国（    ）。,['发挥了大国应有的政治影响力']
（    ）的发表，是党对中国社会主义建设道路探索的开始。【出题：武汉大学】,['《论十大关系》']
1954年，一届全国人大一次会议诞生了中华人民共和国的第一部宪法，它的名字是（    ）。,['《中华人民共和国宪法》']
全面建成小康社会是要建成一个经济更加发展、民主更加健全、科教更加进步、文化更加繁荣、社会更加和谐、（  ）的小康社会。,['人民生活更加殷实']
1971年，周恩来在接见来访的美国乒乓球代表团时说：“你们这次来，打开了两国人民友谊的大门。”这反映出当时中美关系解冻的特点是（    ）。,['以民促官']
（    ）１月１日，我国开始执行发展国民经济的第一个五年计划。【出题：武汉大学】,['1953年']
1954年第一届全国人民代表大会召开之前，中央人民政府是（    ）。,['兼有国家最高权力机关和国家最高行政机关的双重性质']
在科学方面，中共中央科学小组领导国家科委，制定了（    ）的中国第二个科技发展远景规划。【出题：武汉大学】,['1963年至1972年']
 （    ）1月10日，北京市率先宣布私营工商业全部实现全行业公私合营。【出题：武汉大学】,['1956年']
党的八大以后，根据八大政治报告关于民族工作的方针，党的中央统战部制定了（    ），提出必须进一步领导和帮助各民族人民进行社会主义建设。【出题：武汉大学】,['《1956年到1967年全国民族工作规划大纲（草案)》']
